name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
new york,2020-01-01T00:00:00,5.1,1.3,-2.3,58.68,0,0,,0,0,35.8,19.6,272,1003.7,91.5,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-01T01:00:00,4.4,0.7,-3.2,57.83,0,0,,0,0,38.9,16.6,268,1003.8,88,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-01T02:00:00,4,0.1,-2.7,61.4,0,0,,0,0,29.7,17.8,276,1004.1,87.4,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-01T03:00:00,4,-0.5,-3.2,59.42,0,0,,0,0,39.1,22.2,264,1004.5,59.3,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-01T04:00:00,3.9,-0.4,-4.3,55.18,0,0,,0,0,39.3,20.1,255,1004.9,91.5,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-01T05:00:00,3.4,-0.1,-4.7,55.44,0,0,,0,0,33.1,14.1,278,1005,99,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-01T06:00:00,2.9,-0.4,-5.2,55.27,0,0,,0,0,34.9,12.3,260,1005.5,87.3,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-01T07:00:00,2.9,-1.2,-4.1,60.2,0,0,,0,0,37.1,17.3,262,1005.7,93.9,16,14,0.1,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-01T08:00:00,2.9,-1,-4.5,58.47,0,0,,0,0,31.9,15.5,267,1006.1,84.1,16,20,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-01T09:00:00,2.9,-1.7,-5.8,52.84,0,0,,0,0,39,21.4,266,1007,83.1,16,57,0.2,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-01T10:00:00,3.4,-0.3,-6.1,49.53,0,0,,0,0,42.6,15.6,260,1007.7,83.3,16,164,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-01T11:00:00,3.6,-1,-7.2,45.02,0,0,,0,0,40,23,277,1007.5,57.3,16,241,0.9,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-01T12:00:00,4,-0.6,-7.7,42.14,0,0,,0,0,42.7,24.3,282,1007.1,79.7,16,211,0.8,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-01T13:00:00,3.6,-0.7,-7.3,44.89,0,0,,0,0,44.1,20.2,281,1006.8,93.1,16,89,0.3,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-01T14:00:00,3.5,-1.1,-7.8,43.3,0,0,,0,0,45.4,22.5,287,1007,93.9,16,87,0.3,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-01T15:00:00,3.5,-1.2,-7.4,44.64,0,0,,0,0,36,23.3,283,1007.6,93.9,16,68,0.2,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-01T16:00:00,3.5,-0.8,-7.1,45.5,0,0,,0,0,29.8,20,279,1008.4,93.5,16,30,0.1,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-01T17:00:00,3.5,-0.2,-6.9,46.62,0,0,,0,0,33.9,15.1,271,1009.6,90.8,16,7,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-01T18:00:00,3.4,-0.4,-6.8,47.52,0,0,,0,0,31.7,16,266,1010.1,95.7,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-01T19:00:00,3,-1.4,-6.8,48.84,0,0,,0,0,32.2,19.6,276,1010.8,95.7,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-01T20:00:00,2.4,-1.9,-7.1,49.5,0,0,,0,0,31.7,17.5,272,1011.4,79,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-01T21:00:00,1.8,-2.5,-7.3,50.85,0,0,,0,0,40.7,17.4,263,1012.1,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-01T22:00:00,1.7,-1.6,-7.3,51.17,0,0,,0,0,,11.4,270,1012.3,4.4,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-01T23:00:00,1.4,-2.5,-7.3,52.53,0,0,,0,0,,13.6,262,1012.4,0,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-02T00:00:00,0.9,-2,-7.8,52.08,0,0,,0,0,27.7,9.3,238,1012.7,0,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-02T01:00:00,0.8,0.8,-7.4,54.44,0,0,,0,0,,4.8,295,1012.6,0,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-02T02:00:00,0.9,-3.2,-6.7,56.76,0,0,,0,0,,14.7,243,1013.3,0,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-02T03:00:00,0.6,-2.7,-6.6,58.22,0,0,,0,0,,10.5,230,1013.6,8,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-02T04:00:00,0.6,-2.7,-6.3,59.52,0,0,,0,0,,10.6,224,1013.7,14.1,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-02T05:00:00,0.8,-3,-6.1,59.6,0,0,,0,0,,13,236,1014.1,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-02T06:00:00,0.7,-2.6,-6.1,59.95,0,0,,0,0,,10.7,232,1014.4,10.5,16,0,,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-02T07:00:00,0.8,-2.5,-6.1,59.97,0,0,,0,0,,10.9,236,1014.9,10.5,16,19.9,0.1,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-02T08:00:00,1.2,1.2,-6,58.51,0,0,,0,0,,3,289,1015,12,16,18,0.1,0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-02T09:00:00,3,1.1,-5.4,53.87,0,0,,0,0,,6.9,204,1015.2,13.9,16,83,0.3,1,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-02T10:00:00,4.9,2.1,-4.7,49.81,0,0,,0,0,,12.4,234,1015.5,12.3,16,295,1.1,3,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-02T11:00:00,6.2,4,-4.1,47.8,0,0,,0,0,,10,230,1014.8,10.5,16,418,1.5,4,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-02T12:00:00,7.3,5.2,-4.4,43.13,0,0,,0,0,,11.1,249,1014.1,12,16,447,1.6,4,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-02T13:00:00,8,6.8,-4.2,41.83,0,0,,0,0,29.5,7.4,291,1013.1,20.8,16,297,1.1,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-02T14:00:00,9,7,-4.5,38.14,0,0,,0,0,,12.8,220,1012.9,20.8,16,221,0.8,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-02T15:00:00,9.3,7.2,-4.3,37.81,0,0,,0,0,29.5,14.7,217,1012.5,29,16,153,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-02T16:00:00,9.2,7.2,-3.3,41.37,0,0,,0,0,27.7,12.6,213,1012.1,31.5,16,59,0.2,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-02T17:00:00,8.7,6.2,-1.9,47.45,0,0,,0,0,,15.2,219,1011.9,29,16,16,0.1,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-02T18:00:00,8.8,6.9,-1.1,50.04,0,0,,0,0,27.7,11.7,202,1011.9,20.8,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-02T19:00:00,8.5,6.3,-0.3,54.24,0,0,,0,0,29.5,13.1,206,1011.6,21.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-02T20:00:00,8.1,7,-0.5,54.48,0,0,,0,0,27.7,6.9,214,1011.7,20.8,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-02T21:00:00,8,6.3,-0.2,56.41,0,0,,0,0,,9.8,231,1011.9,60.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-02T22:00:00,8.1,6.6,0.5,58.92,0,0,,0,0,,8.7,218,1011.3,41.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-02T23:00:00,8,6.9,0.5,59.24,0,0,,0,0,,6.8,250,1010.4,41.2,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-03T00:00:00,8.1,6.9,0.7,59.76,0,0,,0,0,,7.6,220,1010.1,93.1,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-03T01:00:00,8.2,6.9,1.1,61.16,0,0,,0,0,,8,218,1009.5,89.4,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-03T02:00:00,8.6,7,1.2,59.96,0,0,,0,0,,9.5,257,1010.1,84.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-03T03:00:00,8.7,6.8,1.7,61.34,0,0,,0,0,,11.9,243,1009.7,100,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-03T04:00:00,8.1,6.4,1.9,64.95,0.18,100,rain,0,0,,9.6,233,1009.4,100,16,0,,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-03T05:00:00,7.3,7.3,3.3,75.98,0.4,100,rain,0,0,,3.2,284,1009.9,100,12.6,0,,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-03T06:00:00,6.8,4.9,4,82.49,0.32,100,rain,0,0,,9.6,209,1010.3,100,16,0,,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-03T07:00:00,7.4,6.4,3.9,78.9,0.42,100,rain,0,0,,6.3,232,1009.6,99,14.8,4.6,0,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-03T08:00:00,7.1,5.6,5,86.05,0.38,100,rain,0,0,,8.2,212,1009.9,74.4,13.8,6,0,0,,"Rain, Partially cloudy",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-03T09:00:00,7.3,6.7,5.5,88.53,0.25,100,rain,0,0,,5,284,1010.2,68.8,2.8,19,0.1,0,,"Rain, Partially cloudy",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-03T10:00:00,7.1,7.1,6,92.78,0.48,100,rain,0,0,,4.6,286,1010.7,79.7,2.8,28,0.1,0,,"Rain, Partially cloudy",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-03T11:00:00,7.2,6.3,6.1,92.84,0.27,100,rain,0,0,,5.9,305,1009.5,97.5,6.4,53,0.2,1,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-03T12:00:00,7.5,5.9,5.7,88.82,0.04,100,rain,0,0,,8.7,240,1008.5,94.7,9.2,81,0.3,1,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-03T13:00:00,8.3,8.3,6.4,87.31,0,0,,0,0,,1.2,333,1007.3,70.3,10.7,86,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-03T14:00:00,8.5,7,5.8,83.44,0,0,,0,0,,8.8,258,1008.6,67.1,10.9,60,0.2,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-03T15:00:00,8.7,8,6.1,83.66,0,0,,0,0,,6,290,1008.6,75.5,12.2,47,0.2,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-03T16:00:00,9.2,9.2,6.1,81.33,0,0,,0,0,,3.9,285,1008.7,56.9,13.7,26,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-03T17:00:00,8.8,7.6,6,82.53,0,0,,0,0,,8.4,300,1009.4,93.9,16,8,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-03T18:00:00,8.8,8.1,5.7,80.79,0,0,,0,0,,6.3,281,1008.9,58.4,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-03T19:00:00,9.3,7.9,6,80.23,0,0,,0,0,,9.1,242,1009.2,54.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-03T20:00:00,9.3,7.6,6.2,81.34,0,0,,0,0,,11,241,1010.2,93.1,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-03T21:00:00,8.8,8,6.3,84.14,0.05,100,rain,0,0,,6.5,237,1010,100,13.8,0,,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-03T22:00:00,8.8,8.1,6.7,86.15,0.3,100,rain,0,0,,6.1,288,1010.5,90.2,10.1,0,,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-03T23:00:00,8.8,8.8,6.8,87.37,0.35,100,rain,0,0,,0,0,1009.9,76.3,10.8,0,,0,,"Rain, Partially cloudy",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-04T00:00:00,8.7,8.7,7.4,91.58,0.4,100,rain,0,0,,0,0,1008.9,88,7.9,0,,0,,"Rain, Partially cloudy",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-04T01:00:00,8.7,8.7,7.6,93.03,0.05,100,rain,0,0,,0,0,1008.2,89.1,8.7,0,,0,,"Rain, Partially cloudy",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-04T02:00:00,8.5,8.1,7.3,91.58,0.58,100,rain,0,0,,5,48,1007.9,95.9,6.3,0,,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-04T03:00:00,8.5,7.9,7.7,94.25,0.79,100,rain,0,0,,5.9,55,1008,70.3,3.9,0,,0,,"Rain, Partially cloudy",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-04T04:00:00,8.2,8.2,7.1,92.37,1.85,100,rain,0,0,,0,0,1007.4,99,1.9,0,,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-04T05:00:00,8.2,8.2,7.6,95.71,1.93,100,rain,0,0,,0,0,1006.9,97.5,3.3,0,,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-04T06:00:00,8.1,8.1,7.6,96.65,0.9,100,rain,0,0,,3,45,1005.9,92.3,2.2,0,,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-04T07:00:00,8.7,7.2,7.7,93.49,0,0,,0,0,,9.3,120,1005.5,98.3,12.1,7,0,0,,Overcast,cloudy,"72505394728,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-04T08:00:00,8.4,7.5,7.6,94.66,0,0,,0,0,,6.8,68,1004.9,92.3,6.6,10,0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-04T09:00:00,8.8,7.2,8.2,95.94,0,0,,0,0,,10.2,116,1004.7,100,2.1,16,0.1,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-04T10:00:00,8.7,7,8.3,97.2,0,0,,0,0,,10.6,129,1004.8,100,1.6,23,0.1,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-04T11:00:00,9,8.2,8.6,97.2,0,0,,0,0,,6.7,156,1002.8,100,1.5,27,0.1,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-04T12:00:00,9.6,8.9,9,96.13,0,0,,0,0,,6.6,226,1002.6,90.6,1.2,42,0.2,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-04T13:00:00,9.3,8.4,8.8,96.64,0,0,,0,0,,7,354,1000.6,100,2.2,57,0.2,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-04T14:00:00,9.1,7.7,8.4,95.59,0,0,,0,0,,9.6,310,999.8,100,5.1,62,0.2,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-04T15:00:00,10,8.8,8.8,92.65,0,0,,0,0,,9.1,282,1000.1,93.1,13.7,54,0.2,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-04T16:00:00,10,9.2,8.3,89.57,0,0,,0,0,,7.1,270,999.9,54.8,16,34,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-04T17:00:00,10.2,10.2,8.2,86.98,0,0,,0,0,,4.8,324,999.9,77.2,16,9,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-04T18:00:00,10,9,8.2,88.7,0,0,,0,0,,8,312,1000,77.2,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-04T19:00:00,10,10,7.9,86.66,0,0,,0,0,,14.8,326,1000,56,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-04T20:00:00,8.9,6.6,4.7,75.3,0,0,,0,0,40.7,14.2,323,1000,69.6,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-04T21:00:00,7.7,5.3,3.4,73.93,0,0,,0,0,,13.5,324,1000.4,83,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-04T22:00:00,6.7,3.4,3.2,78.09,0.3,100,rain,0,0,39,18.8,305,1000.6,92.3,14.8,0,,0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-04T23:00:00,6.2,2.7,2.1,75.25,0.18,100,rain,0,0,43.4,18.5,302,1000.2,69.3,16,0,,0,,"Rain, Partially cloudy",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-05T00:00:00,5,0.5,1.1,75.77,0,0,,0,0,43.8,25,305,1000.5,57,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-05T01:00:00,4.6,-0.5,-0.3,70.56,0,0,,0,0,44.9,30.3,310,1000.9,58.6,16,0,,0,,Partially cloudy,partly-cloudy-night,"KEWR,KLGA,72502014734,72503014732"
new york,2020-01-05T02:00:00,4.2,-0.9,-2,64.07,0,0,,0,0,49.3,30,310,1001.6,86.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-05T03:00:00,3.9,-1.3,-2.7,62.19,0,0,,0,0,46.5,28.3,298,1003,80.2,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-05T04:00:00,3.9,-0.8,-4.1,56.09,0,0,,0,0,47.8,23.6,302,1003.8,69.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-05T05:00:00,3.7,-2.2,-5.7,50.11,0,0,,0,0,59.9,37.4,304,1005.1,81.6,16,0,,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-05T06:00:00,3.4,-1.9,-6.4,48.49,0,0,,0,0,59.6,29.2,308,1006.2,98.4,16,0,,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-05T07:00:00,3.4,-1.5,-6.3,49.05,0,0,,0,0,50.7,25.5,304,1007.2,29.2,16,18.6,0.1,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-05T08:00:00,3.4,-1.1,-5.7,51.73,0,0,,0,0,47.1,20.6,282,1008.2,87.5,16,19,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-05T09:00:00,3.5,-1.6,-5.7,50.78,0,0,,0.13,0.13,50.1,27.2,296,1009.4,87.5,16,77,0.3,1,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-05T10:00:00,3.4,-2.4,-5.8,51.05,0,0,,0.13,0.25,55,34.8,310,1010.5,53.6,16,125,0.5,1,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-05T11:00:00,4,-1.4,-6,48.16,0,0,,0.13,0.38,59.4,32.8,304,1010.3,37.5,16,443,1.6,4,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-05T12:00:00,4.4,-0.9,-6,46.51,0,0,,0.13,0.5,63.4,32.3,302,1010.4,82.4,16,520,1.9,5,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-05T13:00:00,4.6,-0.7,-5.9,46.65,0,0,,0.13,0.63,54.7,32.7,308,1010.6,80.6,16,309,1.1,3,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-05T14:00:00,4.8,0.2,-6.1,44.94,0,0,,0.13,0.75,48.5,26.8,306,1011,87.5,16,356,1.3,4,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-05T15:00:00,5.4,1.5,-6.5,41.88,0,0,,0.12,0.88,38.3,20.8,298,1011.7,92.6,16,185,0.7,2,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-05T16:00:00,5,0.4,-7.4,40.33,0,0,,0.13,1,41.7,25.7,300,1012.9,85.8,16,99,0.4,1,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-05T17:00:00,3.8,0.4,-6.6,46.49,0,0,,0.13,1.13,53.2,14.2,316,1014.2,85.8,16,20,0.1,0,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"
new york,2020-01-05T18:00:00,3.1,-2.2,-7.1,46.87,0,0,,0.13,1.25,46.5,28,330,1014.6,22.8,16,0,,0,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-05T19:00:00,2.9,-1.2,-8.4,42.98,0,0,,0.13,1.37,29.5,17.5,305,1015.5,33.7,16,0,,0,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-05T20:00:00,2.3,-1.3,-8.6,44.25,0,0,,0.13,1.5,29.5,13.8,302,1015.5,17,16,0,,0,,Clear,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-05T21:00:00,2.2,-0.8,-8.9,43.79,0,0,,0.12,1.62,,10.6,276,1015.4,25.9,16,0,,0,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york,2020-01-05T22:00:00,2.2,0.2,-8.2,46.1,0,0,,0.13,1.75,,6.9,249,1015.4,47,16,0,,0,,Partially cloudy,snow,"72505394728,KEWR,KLGA,72502014734,72503014732"
new york,2020-01-05T23:00:00,2.6,1.1,-7.8,46.28,0,0,,0.13,1.87,,5.6,314,1014.8,91.5,16,0,,0,,Overcast,snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
